"Station","Period","Date","Transect","SpeciesCode","AdultDensity","JuvDensity"
1,43,"10/15/01",4,1002,0.000,0.000
1,43,"10/15/01",5,1002,0.000,0.000
1,43,"10/15/01",1,1003,0.000,0.000
1,43,"10/15/01",2,1003,0.000,0.000
1,43,"10/15/01",3,1003,0.020,0.000
1,43,"10/15/01",4,1003,0.000,0.000
1,43,"10/15/01",5,1003,0.000,0.000
1,43,"10/15/01",1,1004,0.000,0.000
1,43,"10/15/01",2,1004,0.000,0.000
1,43,"10/15/01",3,1004,0.000,0.000
1,43,"10/15/01",4,1004,0.000,0.000
1,43,"10/15/01",5,1004,0.000,0.000
1,43,"10/15/01",1,1005,0.000,0.000
1,43,"10/15/01",2,1005,0.000,0.000
1,43,"10/15/01",3,1005,0.000,0.000
1,43,"10/15/01",4,1005,0.000,0.000
1,43,"10/15/01",5,1005,0.000,0.000
1,43,"10/15/01",1,1006,0.008,0.004
1,43,"10/15/01",2,1006,0.000,0.000
1,43,"10/15/01",3,1006,0.024,0.000
1,43,"10/15/01",4,1006,0.000,0.000
1,43,"10/15/01",5,1006,0.000,0.000
1,43,"10/15/01",1,1008,0.012,0.000
1,43,"10/15/01",2,1008,0.000,0.000
1,43,"10/15/01",3,1008,0.004,0.000
1,43,"10/15/01",4,1008,0.000,0.000
1,43,"10/15/01",5,1008,0.000,0.000
1,43,"10/15/01",1,1009,0.052,0.024
1,43,"10/15/01",2,1009,0.000,0.248
1,43,"10/15/01",3,1009,0.000,0.160
1,43,"10/15/01",4,1009,0.000,0.600
1,43,"10/15/01",5,1009,0.000,0.520
1,43,"10/15/01",1,1010,0.000,0.000
1,43,"10/15/01",2,1010,0.000,0.000
1,43,"10/15/01",3,1010,0.000,0.000
1,43,"10/15/01",4,1010,0.000,0.000
1,43,"10/15/01",5,1010,0.000,0.000
1,43,"10/15/01",1,1011,0.000,0.000
1,43,"10/15/01",2,1011,0.000,0.000
1,43,"10/15/01",3,1011,0.000,0.000
1,43,"10/15/01",4,1011,0.000,0.000
1,43,"10/15/01",5,1011,0.000,0.000
1,43,"10/15/01",1,1012,0.000,0.000
1,43,"10/15/01",2,1012,0.000,0.000
1,43,"10/15/01",3,1012,0.000,0.000
1,43,"10/15/01",4,1012,0.000,0.000
1,43,"10/15/01",5,1012,0.000,0.000
1,43,"10/15/01",1,1013,0.000,0.052
1,43,"10/15/01",2,1013,0.000,0.000
1,43,"10/15/01",3,1013,0.012,0.000
1,43,"10/15/01",4,1013,0.000,0.000
1,43,"10/15/01",5,1013,0.000,0.000
1,43,"10/15/01",1,1014,0.000,0.000
1,43,"10/15/01",2,1014,0.000,0.000
1,43,"10/15/01",3,1014,0.000,0.000
1,43,"10/15/01",4,1014,0.000,0.000
1,43,"10/15/01",5,1014,0.000,0.000
1,43,"10/15/01",1,1015,0.000,0.000
1,43,"10/15/01",2,1015,0.000,0.000
1,43,"10/15/01",3,1015,0.000,0.000
1,43,"10/15/01",4,1015,0.000,0.000
1,43,"10/15/01",5,1015,0.000,0.000
1,43,"10/15/01",1,1016,0.000,0.000
1,43,"10/15/01",2,1016,0.000,0.000
1,43,"10/15/01",3,1016,0.000,0.000
1,43,"10/15/01",4,1016,0.000,0.000
1,43,"10/15/01",5,1016,0.000,0.000
1,43,"10/15/01",1,1017,0.000,0.000
1,43,"10/15/01",2,1017,0.000,0.000
1,43,"10/15/01",3,1017,0.000,0.000
1,43,"10/15/01",4,1017,0.000,0.000
1,43,"10/15/01",5,1017,0.000,0.000
1,43,"10/15/01",1,1018,0.000,0.000
1,43,"10/15/01",2,1018,0.000,0.000
1,43,"10/15/01",3,1018,0.000,0.000
1,43,"10/15/01",4,1018,0.000,0.000
1,43,"10/15/01",5,1018,0.000,0.000
1,43,"10/15/01",1,1019,0.000,0.000
1,43,"10/15/01",2,1019,0.000,0.000
1,43,"10/15/01",3,1019,0.000,0.000
1,43,"10/15/01",4,1019,0.000,0.000
1,43,"10/15/01",5,1019,0.000,0.000
1,43,"10/15/01",1,1020,0.000,0.000
1,43,"10/15/01",2,1020,0.000,0.000
1,43,"10/15/01",3,1020,0.000,0.000
1,43,"10/15/01",4,1020,0.000,0.000
1,43,"10/15/01",5,1020,0.000,0.000
1,43,"10/15/01",1,1021,0.000,0.000
1,43,"10/15/01",2,1021,0.000,0.000
1,43,"10/15/01",3,1021,0.000,0.000
1,43,"10/15/01",4,1021,0.000,0.000
1,43,"10/15/01",5,1021,0.000,0.000
1,43,"10/15/01",1,1022,0.004,0.000
1,43,"10/15/01",2,1022,0.000,0.000
1,43,"10/15/01",3,1022,0.008,0.000
1,43,"10/15/01",4,1022,0.000,0.000
1,43,"10/15/01",5,1022,0.000,0.000
1,43,"10/15/01",1,1023,0.000,0.000
1,43,"10/15/01",2,1023,0.000,0.000
1,43,"10/15/01",3,1023,0.000,0.000
1,43,"10/15/01",4,1023,0.000,0.000
1,43,"10/15/01",5,1023,0.000,0.000
1,43,"10/15/01",1,1024,0.000,0.000
1,43,"10/15/01",2,1024,0.000,0.000
1,43,"10/15/01",3,1024,0.000,0.000
1,43,"10/15/01",4,1024,0.000,0.000
1,43,"10/15/01",5,1024,0.000,0.000
1,43,"10/15/01",1,1025,0.000,0.000
1,43,"10/15/01",2,1025,0.000,0.000
1,43,"10/15/01",3,1025,0.000,0.000
1,43,"10/15/01",4,1025,0.000,0.000
1,43,"10/15/01",5,1025,0.000,0.000
1,43,"10/15/01",1,1026,0.000,0.000
1,43,"10/15/01",2,1026,0.000,0.000
1,43,"10/15/01",3,1026,0.000,0.000
1,43,"10/15/01",4,1026,0.000,0.000
1,43,"10/15/01",5,1026,0.000,0.000
1,43,"10/15/01",1,1027,0.000,0.000
1,43,"10/15/01",2,1027,0.000,0.000
1,43,"10/15/01",3,1027,0.000,0.000
1,43,"10/15/01",4,1027,0.000,0.000
1,43,"10/15/01",5,1027,0.000,0.000
1,43,"10/15/01",1,1028,0.000,0.000
1,43,"10/15/01",2,1028,0.000,0.000
1,43,"10/15/01",3,1028,0.000,0.000
1,43,"10/15/01",4,1028,0.000,0.000
1,43,"10/15/01",5,1028,0.000,0.000
1,43,"10/15/01",1,1029,0.000,0.000
1,43,"10/15/01",2,1029,0.000,0.000
1,43,"10/15/01",3,1029,0.000,0.000
1,43,"10/15/01",4,1029,0.000,0.000
1,43,"10/15/01",5,1029,0.000,0.000
1,43,"10/15/01",1,1030,0.000,0.000
1,43,"10/15/01",2,1030,0.000,0.000
1,43,"10/15/01",3,1030,0.000,0.000
1,43,"10/15/01",4,1030,0.000,0.000
1,43,"10/15/01",5,1030,0.000,0.000
1,43,"10/15/01",1,1031,0.000,0.000
1,43,"10/15/01",2,1031,0.000,0.000
1,43,"10/15/01",3,1031,0.000,0.000
1,43,"10/15/01",4,1031,0.000,0.000
1,43,"10/15/01",5,1031,0.000,0.000
1,43,"10/15/01",1,1032,0.000,0.000
1,43,"10/15/01",2,1032,0.000,0.000
1,43,"10/15/01",3,1032,0.000,0.000
1,43,"10/15/01",4,1032,0.000,0.000
1,43,"10/15/01",5,1032,0.000,0.000
1,43,"10/15/01",1,1033,0.008,0.000
1,43,"10/15/01",2,1033,0.000,0.000
1,43,"10/15/01",3,1033,0.000,0.000
1,43,"10/15/01",4,1033,0.000,0.000
1,43,"10/15/01",5,1033,0.000,0.000
1,43,"10/15/01",1,1034,0.000,0.000
1,43,"10/15/01",2,1034,0.000,0.000
1,43,"10/15/01",3,1034,0.000,0.000
1,43,"10/15/01",4,1034,0.000,0.000
1,43,"10/15/01",5,1034,0.000,0.000
1,43,"10/15/01",1,1035,0.000,0.000
1,43,"10/15/01",2,1035,0.000,0.000
1,43,"10/15/01",3,1035,0.000,0.000
1,43,"10/15/01",4,1035,0.000,0.000
1,43,"10/15/01",5,1035,0.000,0.000
1,43,"10/15/01",1,1036,0.000,0.000
1,43,"10/15/01",2,1036,0.000,0.000
1,43,"10/15/01",3,1036,0.000,0.000
1,43,"10/15/01",4,1036,0.000,0.000
1,43,"10/15/01",5,1036,0.000,0.000
1,43,"10/15/01",1,1037,0.000,0.000
1,43,"10/15/01",2,1037,0.000,0.000
1,43,"10/15/01",3,1037,0.000,0.000
1,43,"10/15/01",4,1037,0.000,0.000
1,43,"10/15/01",5,1037,0.000,0.000
1,43,"10/15/01",1,1038,0.000,0.000
1,43,"10/15/01",2,1038,0.000,0.000
1,43,"10/15/01",3,1038,0.000,0.000
1,43,"10/15/01",4,1038,0.000,0.000
1,43,"10/15/01",5,1038,0.000,0.000
1,43,"10/15/01",1,1039,0.000,0.000
1,43,"10/15/01",2,1039,0.000,0.000
1,43,"10/15/01",3,1039,0.000,0.000
1,43,"10/15/01",4,1039,0.000,0.000
1,43,"10/15/01",5,1039,0.000,0.000
1,43,"10/15/01",1,1040,0.000,0.000
1,43,"10/15/01",2,1040,0.000,0.000
1,43,"10/15/01",3,1040,0.000,0.000
1,43,"10/15/01",4,1040,0.000,0.000
1,43,"10/15/01",5,1040,0.000,0.000
1,43,"10/15/01",1,1041,0.000,0.000
1,43,"10/15/01",2,1041,0.000,0.000
1,43,"10/15/01",3,1041,0.000,0.000
1,43,"10/15/01",4,1041,0.000,0.000
1,43,"10/15/01",5,1041,0.000,0.000
1,43,"10/15/01",1,1042,0.000,0.000
1,43,"10/15/01",2,1042,0.000,0.000
1,43,"10/15/01",3,1042,0.000,0.000
1,43,"10/15/01",4,1042,0.000,0.000
1,43,"10/15/01",5,1042,0.000,0.000
1,43,"10/15/01",1,1043,0.000,0.000
1,43,"10/15/01",2,1043,0.000,0.000
1,43,"10/15/01",3,1043,0.000,0.000
1,43,"10/15/01",4,1043,0.000,0.000
1,43,"10/15/01",5,1043,0.000,0.000
1,43,"10/15/01",1,1044,0.000,0.000
1,43,"10/15/01",2,1044,0.000,0.000
1,43,"10/15/01",3,1044,0.000,0.000
1,43,"10/15/01",4,1044,0.000,0.000
1,43,"10/15/01",5,1044,0.000,0.000
1,43,"10/15/01",1,1045,0.000,0.000
1,43,"10/15/01",2,1045,0.000,0.000
1,43,"10/15/01",3,1045,0.000,0.000
1,43,"10/15/01",4,1045,0.000,0.000
1,43,"10/15/01",5,1045,0.000,0.000
1,43,"10/15/01",1,1046,0.000,0.000
1,43,"10/15/01",2,1046,0.000,0.000
1,43,"10/15/01",3,1046,0.000,0.000
1,43,"10/15/01",4,1046,0.000,0.000
1,43,"10/15/01",5,1046,0.000,0.000
1,43,"10/15/01",1,1047,0.000,0.000
1,43,"10/15/01",2,1047,0.000,0.000
1,43,"10/15/01",3,1047,0.000,0.000
1,43,"10/15/01",4,1047,0.000,0.000
1,43,"10/15/01",5,1047,0.000,0.000
1,43,"10/15/01",1,1048,0.000,0.000
1,43,"10/15/01",2,1048,0.000,0.000
1,43,"10/15/01",3,1048,0.000,0.000
1,43,"10/15/01",4,1048,0.000,0.000
1,43,"10/15/01",5,1048,0.000,0.000
1,43,"10/15/01",1,1049,0.000,0.000
1,43,"10/15/01",2,1049,0.000,0.000
1,43,"10/15/01",3,1049,0.000,0.000
1,43,"10/15/01",4,1049,0.000,0.000
1,43,"10/15/01",5,1049,0.000,0.000
1,43,"10/15/01",1,1051,0.000,0.000
1,43,"10/15/01",2,1051,0.000,0.000
1,43,"10/15/01",3,1051,0.000,0.000
1,43,"10/15/01",4,1051,0.000,0.000
1,43,"10/15/01",5,1051,0.000,0.000
1,43,"10/15/01",1,1052,0.000,0.000
1,43,"10/15/01",2,1052,0.000,0.000
1,43,"10/15/01",3,1052,0.000,0.000
1,43,"10/15/01",4,1052,0.000,0.000
1,43,"10/15/01",5,1052,0.000,0.000
1,43,"10/15/01",1,1053,0.000,0.000
1,43,"10/15/01",2,1053,0.000,0.000
1,43,"10/15/01",3,1053,0.000,0.000
1,43,"10/15/01",4,1053,0.000,0.000
1,43,"10/15/01",5,1053,0.000,0.000
1,43,"10/15/01",1,1054,0.000,0.000
1,43,"10/15/01",2,1054,0.000,0.000
1,43,"10/15/01",3,1054,0.000,0.000
1,43,"10/15/01",4,1054,0.000,0.000
1,43,"10/15/01",5,1054,0.000,0.000
1,43,"10/15/01",1,1055,0.000,0.000
1,43,"10/15/01",2,1055,0.000,0.000
1,43,"10/15/01",3,1055,0.000,0.000
1,43,"10/15/01",4,1055,0.000,0.000
1,43,"10/15/01",5,1055,0.000,0.000
1,43,"10/15/01",1,1056,0.000,0.000
1,43,"10/15/01",2,1056,0.000,0.000
1,43,"10/15/01",3,1056,0.000,0.000
1,43,"10/15/01",4,1056,0.000,0.000
1,43,"10/15/01",5,1056,0.000,0.000
1,43,"10/15/01",1,1058,0.000,0.000
1,43,"10/15/01",2,1058,0.000,0.000
1,43,"10/15/01",3,1058,0.000,0.000
1,43,"10/15/01",4,1058,0.000,0.000
1,43,"10/15/01",5,1058,0.000,0.000
1,43,"10/15/01",1,1059,0.000,0.000
1,43,"10/15/01",2,1059,0.000,0.000
1,43,"10/15/01",3,1059,0.000,0.000
1,43,"10/15/01",4,1059,0.000,0.000
1,43,"10/15/01",5,1059,0.000,0.000
1,43,"10/15/01",1,1060,0.000,0.000
1,43,"10/15/01",2,1060,0.000,0.000
1,43,"10/15/01",3,1060,0.000,0.000
1,43,"10/15/01",4,1060,0.000,0.000
1,43,"10/15/01",5,1060,0.000,0.000
1,43,"10/15/01",1,1061,0.000,0.000
1,43,"10/15/01",2,1061,0.000,0.000
1,43,"10/15/01",3,1061,0.000,0.000
1,43,"10/15/01",4,1061,0.000,0.000
1,43,"10/15/01",5,1061,0.000,0.000
1,43,"10/15/01",1,1062,0.000,0.000
1,43,"10/15/01",2,1062,0.000,0.000
1,43,"10/15/01",3,1062,0.000,0.000
1,43,"10/15/01",4,1062,0.000,0.000
1,43,"10/15/01",5,1062,0.000,0.000
1,44,"04/29/02",1,1001,0.000,0.000
1,44,"04/29/02",2,1001,0.000,0.000
1,44,"04/29/02",3,1001,0.000,0.000
1,44,"04/29/02",4,1001,0.000,0.000
1,44,"04/29/02",5,1001,0.000,0.000
1,44,"04/29/02",1,1002,0.000,0.000
1,44,"04/29/02",2,1002,0.000,0.000
1,44,"04/29/02",3,1002,0.000,0.000
1,44,"04/29/02",4,1002,0.000,0.000
1,44,"04/29/02",5,1002,0.000,0.000
1,44,"04/29/02",1,1003,0.024,0.000
1,44,"04/29/02",2,1003,0.000,0.000
1,44,"04/29/02",3,1003,0.028,0.000
1,44,"04/29/02",4,1003,0.000,0.000
1,44,"04/29/02",5,1003,0.000,0.000
1,44,"04/29/02",1,1004,0.000,0.000
1,44,"04/29/02",2,1004,0.000,0.000
1,44,"04/29/02",3,1004,0.000,0.000
1,44,"04/29/02",4,1004,0.000,0.000
1,44,"04/29/02",5,1004,0.000,0.000
1,44,"04/29/02",1,1005,0.000,0.000
1,44,"04/29/02",2,1005,0.000,0.000
1,44,"04/29/02",3,1005,0.000,0.000
1,44,"04/29/02",4,1005,0.000,0.000
1,44,"04/29/02",5,1005,0.000,0.000
1,44,"04/29/02",1,1006,0.004,0.000
1,44,"04/29/02",2,1006,0.000,0.000
1,44,"04/29/02",3,1006,0.020,0.000
1,44,"04/29/02",4,1006,0.000,0.000
1,44,"04/29/02",5,1006,0.000,0.000
1,44,"04/29/02",1,1008,0.000,0.000
1,44,"04/29/02",2,1008,0.000,0.000
1,44,"04/29/02",3,1008,0.000,0.000
1,44,"04/29/02",4,1008,0.000,0.000
1,44,"04/29/02",5,1008,0.000,0.000
1,44,"04/29/02",1,1009,0.000,0.000
1,44,"04/29/02",2,1009,0.000,0.000
1,44,"04/29/02",3,1009,0.000,0.000
1,44,"04/29/02",4,1009,0.060,0.000
1,44,"04/29/02",5,1009,0.324,0.000
1,44,"04/29/02",1,1010,0.000,0.000
1,44,"04/29/02",2,1010,0.000,0.000
1,44,"04/29/02",3,1010,0.000,0.000
1,44,"04/29/02",4,1010,0.000,0.000
1,44,"04/29/02",5,1010,0.000,0.000
1,44,"04/29/02",1,1011,0.000,0.000
1,44,"04/29/02",2,1011,0.000,0.000
1,44,"04/29/02",3,1011,0.000,0.000
1,44,"04/29/02",4,1011,0.000,0.000
1,44,"04/29/02",5,1011,0.000,0.000
1,44,"04/29/02",1,1012,0.000,0.000
1,44,"04/29/02",2,1012,0.000,0.000
1,44,"04/29/02",3,1012,0.000,0.000
1,44,"04/29/02",4,1012,0.000,0.000
1,44,"04/29/02",5,1012,0.000,0.000
1,44,"04/29/02",1,1013,0.000,0.000
1,44,"04/29/02",2,1013,0.000,0.000
1,44,"04/29/02",3,1013,0.004,0.000
1,44,"04/29/02",4,1013,0.000,0.000
1,44,"04/29/02",5,1013,0.000,0.000
1,44,"04/29/02",1,1014,0.000,0.000
1,44,"04/29/02",2,1014,0.000,0.000
1,44,"04/29/02",3,1014,0.000,0.000
1,44,"04/29/02",4,1014,0.000,0.000
1,44,"04/29/02",5,1014,0.000,0.000
1,44,"04/29/02",1,1015,0.000,0.000
1,44,"04/29/02",2,1015,0.000,0.000
1,44,"04/29/02",3,1015,0.000,0.000
1,44,"04/29/02",4,1015,0.000,0.000
1,44,"04/29/02",5,1015,0.000,0.000
1,44,"04/29/02",1,1016,0.000,0.000
1,44,"04/29/02",2,1016,0.000,0.000
1,44,"04/29/02",3,1016,0.000,0.000
1,44,"04/29/02",4,1016,0.000,0.000
1,44,"04/29/02",5,1016,0.000,0.000
1,44,"04/29/02",1,1017,0.000,0.000
1,44,"04/29/02",2,1017,0.000,0.000
1,44,"04/29/02",3,1017,0.000,0.000
1,44,"04/29/02",4,1017,0.000,0.000
1,44,"04/29/02",5,1017,0.000,0.000
1,44,"04/29/02",1,1018,0.000,0.000
1,44,"04/29/02",2,1018,0.000,0.000
1,44,"04/29/02",3,1018,0.000,0.000
1,44,"04/29/02",4,1018,0.000,0.000
1,44,"04/29/02",5,1018,0.000,0.000
1,44,"04/29/02",1,1019,0.000,0.000
1,44,"04/29/02",2,1019,0.000,0.000
1,44,"04/29/02",3,1019,0.000,0.000
1,44,"04/29/02",4,1019,0.000,0.000
1,44,"04/29/02",5,1019,0.000,0.000
1,44,"04/29/02",1,1020,0.000,0.000
1,44,"04/29/02",2,1020,0.000,0.000
1,44,"04/29/02",3,1020,0.000,0.000
1,44,"04/29/02",4,1020,0.000,0.000
1,44,"04/29/02",5,1020,0.000,0.000
1,44,"04/29/02",1,1021,0.000,0.000
1,44,"04/29/02",2,1021,0.000,0.000
1,44,"04/29/02",3,1021,0.000,0.000
1,44,"04/29/02",4,1021,0.000,0.000
1,44,"04/29/02",5,1021,0.000,0.000
1,44,"04/29/02",1,1022,0.000,0.000
1,44,"04/29/02",2,1022,0.000,0.000
1,44,"04/29/02",3,1022,0.000,0.000
1,44,"04/29/02",4,1022,0.000,0.000
1,44,"04/29/02",5,1022,0.000,0.000
1,44,"04/29/02",1,1023,0.000,0.000
1,44,"04/29/02",2,1023,0.000,0.000
1,44,"04/29/02",3,1023,0.000,0.000
1,44,"04/29/02",4,1023,0.000,0.000
1,44,"04/29/02",5,1023,0.000,0.000
1,44,"04/29/02",1,1024,0.000,0.000
1,44,"04/29/02",2,1024,0.000,0.000
1,44,"04/29/02",3,1024,0.000,0.000
1,44,"04/29/02",4,1024,0.000,0.000
1,44,"04/29/02",5,1024,0.000,0.000
1,44,"04/29/02",1,1025,0.000,0.000
1,44,"04/29/02",2,1025,0.000,0.000
1,44,"04/29/02",3,1025,0.000,0.000
1,44,"04/29/02",4,1025,0.000,0.000
1,44,"04/29/02",5,1025,0.000,0.000
1,44,"04/29/02",1,1026,0.000,0.000
1,44,"04/29/02",2,1026,0.000,0.000
1,44,"04/29/02",3,1026,0.000,0.000
1,44,"04/29/02",4,1026,0.000,0.000
1,44,"04/29/02",5,1026,0.000,0.000
1,44,"04/29/02",1,1027,0.000,0.000
1,44,"04/29/02",2,1027,0.000,0.000
1,44,"04/29/02",3,1027,0.000,0.000
1,44,"04/29/02",4,1027,0.000,0.000
1,44,"04/29/02",5,1027,0.000,0.000
1,44,"04/29/02",1,1028,0.000,0.000
1,44,"04/29/02",2,1028,0.000,0.000
1,44,"04/29/02",3,1028,0.000,0.000
1,44,"04/29/02",4,1028,0.000,0.000
1,44,"04/29/02",5,1028,0.000,0.000
1,44,"04/29/02",1,1029,0.000,0.000
1,44,"04/29/02",2,1029,0.000,0.000
1,44,"04/29/02",3,1029,0.000,0.000
1,44,"04/29/02",4,1029,0.000,0.000
1,44,"04/29/02",5,1029,0.000,0.000
1,44,"04/29/02",1,1030,0.000,0.000
1,44,"04/29/02",2,1030,0.000,0.000
1,44,"04/29/02",3,1030,0.000,0.000
1,44,"04/29/02",4,1030,0.000,0.000
1,44,"04/29/02",5,1030,0.000,0.000
1,44,"04/29/02",1,1031,0.000,0.000
1,44,"04/29/02",2,1031,0.000,0.000
1,44,"04/29/02",3,1031,0.000,0.000
1,44,"04/29/02",4,1031,0.000,0.000
1,44,"04/29/02",5,1031,0.000,0.000
1,44,"04/29/02",1,1032,0.000,0.000
1,44,"04/29/02",2,1032,0.000,0.000
1,44,"04/29/02",3,1032,0.000,0.000
1,44,"04/29/02",4,1032,0.000,0.000
1,44,"04/29/02",5,1032,0.000,0.000
1,44,"04/29/02",1,1033,0.000,0.000
1,44,"04/29/02",2,1033,0.000,0.000
1,44,"04/29/02",3,1033,0.000,0.000
1,44,"04/29/02",4,1033,0.000,0.000
1,44,"04/29/02",5,1033,0.000,0.000
1,44,"04/29/02",1,1034,0.000,0.000
1,44,"04/29/02",2,1034,0.000,0.000
1,44,"04/29/02",3,1034,0.000,0.000
1,44,"04/29/02",4,1034,0.000,0.000
1,44,"04/29/02",5,1034,0.000,0.000
1,44,"04/29/02",1,1035,0.000,0.000
1,44,"04/29/02",2,1035,0.000,0.000
1,44,"04/29/02",3,1035,0.000,0.000
1,44,"04/29/02",4,1035,0.000,0.000
1,44,"04/29/02",5,1035,0.000,0.000
1,44,"04/29/02",1,1036,0.000,0.000
1,44,"04/29/02",2,1036,0.000,0.000
1,44,"04/29/02",3,1036,0.000,0.000
1,44,"04/29/02",4,1036,0.000,0.000
1,44,"04/29/02",5,1036,0.000,0.000
1,44,"04/29/02",1,1037,0.000,0.000
1,44,"04/29/02",2,1037,0.000,0.000
1,44,"04/29/02",3,1037,0.000,0.000
1,44,"04/29/02",4,1037,0.000,0.000
1,44,"04/29/02",5,1037,0.000,0.000
1,44,"04/29/02",1,1038,0.000,0.000
1,44,"04/29/02",2,1038,0.000,0.000
1,44,"04/29/02",3,1038,0.000,0.000
1,44,"04/29/02",4,1038,0.000,0.000
1,44,"04/29/02",5,1038,0.000,0.000
1,44,"04/29/02",1,1039,0.000,0.000
1,44,"04/29/02",2,1039,0.000,0.000
1,44,"04/29/02",3,1039,0.000,0.000
1,44,"04/29/02",4,1039,0.000,0.000
1,44,"04/29/02",5,1039,0.000,0.000
1,44,"04/29/02",1,1040,0.000,0.000
1,44,"04/29/02",2,1040,0.000,0.000
1,44,"04/29/02",3,1040,0.000,0.000
1,44,"04/29/02",4,1040,0.000,0.000
1,44,"04/29/02",5,1040,0.000,0.000
1,44,"04/29/02",1,1041,0.000,0.000
1,44,"04/29/02",2,1041,0.000,0.000
1,44,"04/29/02",3,1041,0.000,0.000
1,44,"04/29/02",4,1041,0.000,0.000
1,44,"04/29/02",5,1041,0.000,0.000
1,44,"04/29/02",1,1042,0.000,0.000
1,44,"04/29/02",2,1042,0.000,0.000
1,44,"04/29/02",3,1042,0.000,0.000
1,44,"04/29/02",4,1042,0.000,0.000
1,44,"04/29/02",5,1042,0.000,0.000
1,44,"04/29/02",1,1043,0.000,0.000
1,44,"04/29/02",2,1043,0.000,0.000
1,44,"04/29/02",3,1043,0.000,0.000
1,44,"04/29/02",4,1043,0.000,0.000
1,44,"04/29/02",5,1043,0.000,0.000
1,44,"04/29/02",1,1044,0.000,0.000
1,44,"04/29/02",2,1044,0.000,0.000
1,44,"04/29/02",3,1044,0.000,0.000
1,44,"04/29/02",4,1044,0.000,0.000
1,44,"04/29/02",5,1044,0.000,0.000
1,44,"04/29/02",1,1045,0.000,0.000
1,44,"04/29/02",2,1045,0.000,0.000
1,44,"04/29/02",3,1045,0.000,0.000
1,44,"04/29/02",4,1045,0.000,0.000
1,44,"04/29/02",5,1045,0.000,0.000
1,44,"04/29/02",1,1046,0.000,0.000
1,44,"04/29/02",2,1046,0.000,0.000
1,44,"04/29/02",3,1046,0.000,0.000
1,44,"04/29/02",4,1046,0.000,0.000
1,44,"04/29/02",5,1046,0.000,0.000
1,44,"04/29/02",1,1047,0.000,0.000
1,44,"04/29/02",2,1047,0.000,0.000
1,44,"04/29/02",3,1047,0.000,0.000
1,44,"04/29/02",4,1047,0.000,0.000
1,44,"04/29/02",5,1047,0.000,0.000
1,44,"04/29/02",1,1048,0.000,0.000
1,44,"04/29/02",2,1048,0.000,0.000
1,44,"04/29/02",3,1048,0.000,0.000
1,44,"04/29/02",4,1048,0.000,0.000
1,44,"04/29/02",5,1048,0.000,0.000
1,44,"04/29/02",1,1049,0.000,0.000
1,44,"04/29/02",2,1049,0.000,0.000
1,44,"04/29/02",3,1049,0.000,0.000
1,44,"04/29/02",4,1049,0.000,0.000
1,44,"04/29/02",5,1049,0.000,0.000
1,44,"04/29/02",1,1051,0.000,0.000
1,44,"04/29/02",2,1051,0.000,0.000
1,44,"04/29/02",3,1051,0.000,0.000
1,44,"04/29/02",4,1051,0.000,0.000
1,44,"04/29/02",5,1051,0.000,0.000
1,44,"04/29/02",1,1052,0.000,0.000
1,44,"04/29/02",2,1052,0.000,0.000
1,44,"04/29/02",3,1052,0.000,0.000
1,44,"04/29/02",4,1052,0.000,0.000
1,44,"04/29/02",5,1052,0.000,0.000
1,44,"04/29/02",1,1053,0.000,0.000
1,44,"04/29/02",2,1053,0.000,0.000
1,44,"04/29/02",3,1053,0.000,0.000
1,44,"04/29/02",4,1053,0.000,0.000
1,44,"04/29/02",5,1053,0.000,0.000
1,44,"04/29/02",1,1054,0.000,0.000
1,44,"04/29/02",2,1054,0.000,0.000
1,44,"04/29/02",3,1054,0.000,0.000
1,44,"04/29/02",4,1054,0.000,0.000
1,44,"04/29/02",5,1054,0.000,0.000
1,44,"04/29/02",1,1055,0.000,0.000
1,44,"04/29/02",2,1055,0.000,0.000
1,44,"04/29/02",3,1055,0.000,0.000
1,44,"04/29/02",4,1055,0.000,0.000
1,44,"04/29/02",5,1055,0.000,0.000
1,44,"04/29/02",1,1056,0.000,0.000
1,44,"04/29/02",2,1056,0.000,0.000
1,44,"04/29/02",3,1056,0.000,0.000
1,44,"04/29/02",4,1056,0.000,0.000
1,44,"04/29/02",5,1056,0.000,0.000
1,44,"04/29/02",1,1058,0.000,0.000
1,44,"04/29/02",2,1058,0.000,0.000
1,44,"04/29/02",3,1058,0.000,0.000
1,44,"04/29/02",4,1058,0.000,0.000
1,44,"04/29/02",5,1058,0.000,0.000
1,44,"04/29/02",1,1059,0.000,0.000
1,44,"04/29/02",2,1059,0.000,0.000
1,44,"04/29/02",3,1059,0.000,0.000
1,44,"04/29/02",4,1059,0.000,0.000
1,44,"04/29/02",5,1059,0.000,0.000
1,44,"04/29/02",1,1060,0.000,0.000
1,44,"04/29/02",2,1060,0.000,0.000
1,44,"04/29/02",3,1060,0.000,0.000
1,44,"04/29/02",4,1060,0.000,0.000
1,44,"04/29/02",5,1060,0.000,0.000
1,44,"04/29/02",1,1061,0.000,0.000
1,44,"04/29/02",2,1061,0.000,0.000
1,44,"04/29/02",3,1061,0.000,0.000
1,44,"04/29/02",4,1061,0.000,0.000
1,44,"04/29/02",5,1061,0.000,0.000
1,44,"04/29/02",1,1062,0.000,0.000
1,44,"04/29/02",2,1062,0.000,0.000
1,44,"04/29/02",3,1062,0.000,0.000
1,44,"04/29/02",4,1062,0.000,0.000
