"Station","Period","Date","SpeciesCode","Replicates","AdultDensityMean","JuvDensityMean","AdultDensitySE","JuvDensitySE"
2,35,"10/17/97",1003,5,0.0440,0.0000,0.01470,0.00000
2,35,"10/17/97",1011,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1012,5,0.0020,0.0000,0.00200,0.00000
2,35,"10/17/97",1014,5,0.0020,0.0000,0.00200,0.00000
2,35,"10/17/97",1016,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1017,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1018,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1019,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1020,5,0.0080,0.0000,0.00583,0.00000
2,35,"10/17/97",1021,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1029,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1030,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1031,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1032,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1034,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1035,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1036,5,0.0040,0.0000,0.00245,0.00000
2,35,"10/17/97",1038,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1039,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1040,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1041,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1042,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1043,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1045,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1046,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1047,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1048,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1049,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1051,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1052,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1053,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1055,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1058,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1060,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1061,5,0.0000,0.0000,0.00000,0.00000
2,35,"10/17/97",1062,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1002,5,0.0020,0.0000,0.00200,0.00000
2,36,"04/24/98",1003,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1011,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1012,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1014,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1016,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1017,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1018,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1019,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1020,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1021,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1029,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1030,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1031,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1032,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1034,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1035,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1036,5,0.0060,0.0000,0.00400,0.00000
2,36,"04/24/98",1038,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1039,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1040,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1041,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1042,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1043,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1045,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1046,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1047,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1048,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1049,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1051,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1052,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1053,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1055,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1058,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1060,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1061,5,0.0000,0.0000,0.00000,0.00000
2,36,"04/24/98",1062,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1002,5,0.0060,0.0000,0.00400,0.00000
2,37,"10/18/98",1003,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1011,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1012,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1014,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1016,5,0.0040,0.0020,0.00245,0.00200
2,37,"10/18/98",1017,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1018,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1019,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1020,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1021,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1029,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1030,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1031,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1032,5,0.0020,0.0000,0.00200,0.00000
2,37,"10/18/98",1034,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1035,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1036,5,0.0080,0.0000,0.00200,0.00000
2,37,"10/18/98",1038,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1039,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1040,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1041,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1042,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1043,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1045,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1046,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1047,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1048,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1049,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1051,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1052,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1053,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1055,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1058,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1060,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1061,5,0.0000,0.0000,0.00000,0.00000
2,37,"10/18/98",1062,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1002,5,0.0080,0.0000,0.00374,0.00000
2,38,"04/25/99",1003,5,0.0420,0.0360,0.03040,0.01288
2,38,"04/25/99",1011,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1012,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1014,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1016,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1017,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1018,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1019,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1020,5,0.0020,0.0000,0.00200,0.00000
2,38,"04/25/99",1021,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1029,5,0.0020,0.0000,0.00200,0.00000
2,38,"04/25/99",1030,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1031,5,0.0020,0.0000,0.00200,0.00000
2,38,"04/25/99",1032,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1034,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1035,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1036,5,0.0080,0.0000,0.00374,0.00000
2,38,"04/25/99",1038,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1039,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1040,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1041,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1042,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1043,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1045,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1046,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1047,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1048,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1049,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1051,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1052,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1053,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1055,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1058,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1060,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1061,5,0.0000,0.0000,0.00000,0.00000
2,38,"04/25/99",1062,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1002,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1003,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1011,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1012,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1014,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1016,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1017,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1018,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1019,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1020,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1021,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1029,5,0.0040,0.0000,0.00400,0.00000
2,39,"10/12/99",1030,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1031,5,0.0020,0.0000,0.00200,0.00000
2,39,"10/12/99",1032,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1034,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1035,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1036,5,0.0240,0.0000,0.00748,0.00000
2,39,"10/12/99",1038,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1039,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1040,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1041,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1042,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1043,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1045,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1046,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1047,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1048,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1049,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1051,5,0.0000,0.0280,0.00000,0.01715
2,39,"10/12/99",1052,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1053,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1055,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1058,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1060,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1061,5,0.0000,0.0000,0.00000,0.00000
2,39,"10/12/99",1062,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1002,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1003,5,0.1160,0.0760,0.04007,0.05810
2,41,"10/28/00",1011,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1012,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1014,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1016,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1017,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1018,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1019,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1020,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1021,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1029,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1030,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1031,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1032,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1034,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1035,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1036,5,0.0540,0.0000,0.00980,0.00000
2,41,"10/28/00",1038,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1039,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1040,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1041,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1042,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1043,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1045,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1046,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1047,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1048,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1049,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1051,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1052,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1053,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1055,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1058,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1060,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1061,5,0.0000,0.0000,0.00000,0.00000
2,41,"10/28/00",1062,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1002,5,0.0040,0.0000,0.00245,0.00000
2,42,"04/28/01",1003,5,0.0360,0.0000,0.03124,0.00000
2,42,"04/28/01",1011,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1012,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1014,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1016,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1017,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1018,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1019,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1020,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1021,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1029,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1030,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1031,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1032,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1034,5,0.0020,0.0000,0.00200,0.00000
2,42,"04/28/01",1035,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1036,5,0.0040,0.0000,0.00245,0.00000
2,42,"04/28/01",1038,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1039,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1040,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1041,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1042,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1043,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1045,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1046,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1047,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1048,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1049,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1051,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1052,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1053,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1055,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1058,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1060,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1061,5,0.0000,0.0000,0.00000,0.00000
2,42,"04/28/01",1062,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1002,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1003,5,0.1020,0.0000,0.06053,0.00000
2,43,"10/17/01",1011,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1012,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1014,5,0.0180,0.0000,0.00970,0.00000
2,43,"10/17/01",1016,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1017,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1018,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1019,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1020,5,0.0020,0.0000,0.00200,0.00000
2,43,"10/17/01",1021,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1029,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1030,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1031,5,0.0020,0.0000,0.00200,0.00000
2,43,"10/17/01",1032,5,0.0020,0.0000,0.00200,0.00000
2,43,"10/17/01",1034,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1035,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1036,5,0.0300,0.0000,0.01378,0.00000
2,43,"10/17/01",1038,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1039,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1040,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1041,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1042,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1043,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1045,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1046,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1047,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1048,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1049,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1051,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1052,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1053,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1055,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1058,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1060,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1061,5,0.0000,0.0000,0.00000,0.00000
2,43,"10/17/01",1062,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1002,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1003,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1011,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1012,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1014,5,0.0040,0.0000,0.00400,0.00000
2,44,"05/03/02",1016,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1017,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1018,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1019,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1020,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1021,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1029,5,0.0020,0.0000,0.00200,0.00000
2,44,"05/03/02",1030,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1031,5,0.0060,0.0000,0.00245,0.00000
2,44,"05/03/02",1032,5,0.0100,0.0000,0.00447,0.00000
2,44,"05/03/02",1034,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1035,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1036,5,0.0360,0.0000,0.00400,0.00000
2,44,"05/03/02",1038,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1039,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1040,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1041,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1042,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1043,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1045,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1046,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1047,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1048,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1049,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1051,5,0.0040,0.0000,0.00400,0.00000
2,44,"05/03/02",1052,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1053,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1055,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1058,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1060,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1061,5,0.0000,0.0000,0.00000,0.00000
2,44,"05/03/02",1062,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1002,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1003,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1011,5,0.0040,0.0000,0.00400,0.00000
2,45,"10/10/02",1012,5,0.0060,0.0000,0.00245,0.00000
2,45,"10/10/02",1014,5,0.0220,0.0000,0.00735,0.00000
2,45,"10/10/02",1016,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1017,5,0.0020,0.0000,0.00200,0.00000
2,45,"10/10/02",1018,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1019,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1020,5,0.0100,0.0000,0.00447,0.00000
2,45,"10/10/02",1021,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1029,5,0.0020,0.0000,0.00200,0.00000
2,45,"10/10/02",1030,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1031,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1032,5,0.0060,0.0000,0.00245,0.00000
2,45,"10/10/02",1034,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1035,5,0.0020,0.0000,0.00200,0.00000
2,45,"10/10/02",1036,5,0.0620,0.0000,0.01393,0.00000
2,45,"10/10/02",1038,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1039,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1040,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1041,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1042,5,0.0060,0.0000,0.00245,0.00000
2,45,"10/10/02",1043,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1045,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1046,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1047,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1048,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1049,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1051,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1052,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1053,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1055,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1058,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1060,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1061,5,0.0000,0.0000,0.00000,0.00000
2,45,"10/10/02",1062,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1002,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1003,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1011,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1012,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1014,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1016,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1017,5,0.0040,0.0000,0.00245,0.00000
2,46,"05/02/03",1018,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1019,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1020,5,0.0020,0.0000,0.00200,0.00000
2,46,"05/02/03",1021,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1029,5,0.0040,0.0000,0.00245,0.00000
2,46,"05/02/03",1030,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1031,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1032,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1034,5,0.0000,0.0000,0.00000,0.00000
2,46,"05/02/03",1035,5,0.0020,0.0000,0.00200,0.00000
2,46,"05/02/03",1036,5,0.0080,0.0000,0.00490,0.00000
