"Station","Period","Date","SpeciesCode","Replicates","AdultDensityMean","JuvDensityMean","AdultDensitySE","JuvDensitySE"
1,40,"05/02/00",1002,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1003,5,0.0040,0.0000,0.00400,0.00000
1,40,"05/02/00",1004,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1005,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1006,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1008,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1009,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1010,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1011,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1012,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1013,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1014,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1015,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1016,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1017,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1018,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1019,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1020,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1021,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1022,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1023,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1024,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1025,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1026,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1027,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1028,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1029,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1030,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1031,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1032,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1033,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1034,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1035,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1036,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1037,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1038,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1039,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1040,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1041,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1042,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1043,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1044,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1045,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1046,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1047,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1048,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1049,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1051,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1052,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1053,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1054,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1055,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1056,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1058,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1059,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1060,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1061,5,0.0000,0.0000,0.00000,0.00000
1,40,"05/02/00",1062,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1001,5,0.0024,0.0000,0.00160,0.00000
1,41,"10/25/00",1002,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1003,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1004,5,0.0016,0.0000,0.00160,0.00000
1,41,"10/25/00",1005,5,0.0024,0.0000,0.00240,0.00000
1,41,"10/25/00",1006,5,0.0016,0.0000,0.00160,0.00000
1,41,"10/25/00",1008,5,0.0008,0.0000,0.00080,0.00000
1,41,"10/25/00",1009,5,0.0032,0.0000,0.00196,0.00000
1,41,"10/25/00",1010,5,0.0024,0.0000,0.00240,0.00000
1,41,"10/25/00",1011,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1012,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1013,5,0.0024,0.0000,0.00160,0.00000
1,41,"10/25/00",1014,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1015,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1016,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1017,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1018,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1019,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1020,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1021,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1022,5,0.0024,0.0000,0.00240,0.00000
1,41,"10/25/00",1023,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1024,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1025,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1026,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1027,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1028,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1029,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1030,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1031,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1032,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1033,5,0.0176,0.0056,0.01568,0.00560
1,41,"10/25/00",1034,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1035,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1036,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1037,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1038,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1039,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1040,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1041,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1042,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1043,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1044,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1045,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1046,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1047,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1048,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1049,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1051,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1052,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1053,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1054,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1055,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1056,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1058,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1059,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1060,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1061,5,0.0000,0.0000,0.00000,0.00000
1,41,"10/25/00",1062,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1001,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1002,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1003,5,0.0024,0.0000,0.00240,0.00000
1,42,"05/05/01",1004,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1005,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1006,5,0.0008,0.0000,0.00080,0.00000
1,42,"05/05/01",1008,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1009,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1010,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1011,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1012,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1013,5,0.0008,0.0000,0.00080,0.00000
1,42,"05/05/01",1014,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1015,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1016,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1017,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1018,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1019,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1020,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1021,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1022,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1023,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1024,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1025,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1026,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1027,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1028,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1029,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1030,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1031,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1032,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1033,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1034,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1035,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1036,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1037,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1038,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1039,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1040,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1041,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1042,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1043,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1044,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1045,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1046,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1047,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1048,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1049,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1051,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1052,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1053,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1054,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1055,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1056,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1058,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1059,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1060,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1061,5,0.0000,0.0000,0.00000,0.00000
1,42,"05/05/01",1062,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1001,5,0.0032,0.0000,0.00233,0.00000
1,43,"10/15/01",1002,5,0.0016,0.0000,0.00098,0.00000
1,43,"10/15/01",1003,5,0.0040,0.0000,0.00400,0.00000
1,43,"10/15/01",1004,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1005,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1006,5,0.0064,0.0008,0.00466,0.00080
1,43,"10/15/01",1008,5,0.0032,0.0000,0.00233,0.00000
1,43,"10/15/01",1009,5,0.0104,0.3104,0.01040,0.10871
1,43,"10/15/01",1010,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1011,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1012,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1013,5,0.0024,0.0104,0.00240,0.01040
1,43,"10/15/01",1014,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1015,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1016,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1017,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1018,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1019,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1020,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1021,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1022,5,0.0024,0.0000,0.00160,0.00000
1,43,"10/15/01",1023,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1024,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1025,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1026,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1027,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1028,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1029,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1030,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1031,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1032,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1033,5,0.0016,0.0000,0.00160,0.00000
1,43,"10/15/01",1034,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1035,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1036,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1037,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1038,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1039,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1040,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1041,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1042,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1043,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1044,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1045,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1046,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1047,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1048,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1049,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1051,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1052,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1053,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1054,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1055,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1056,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1058,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1059,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1060,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1061,5,0.0000,0.0000,0.00000,0.00000
1,43,"10/15/01",1062,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1001,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1002,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1003,5,0.0104,0.0000,0.00640,0.00000
1,44,"04/29/02",1004,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1005,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1006,5,0.0048,0.0000,0.00388,0.00000
1,44,"04/29/02",1008,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1009,5,0.0768,0.0000,0.06288,0.00000
1,44,"04/29/02",1010,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1011,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1012,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1013,5,0.0008,0.0000,0.00080,0.00000
1,44,"04/29/02",1014,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1015,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1016,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1017,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1018,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1019,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1020,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1021,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1022,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1023,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1024,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1025,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1026,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1027,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1028,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1029,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1030,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1031,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1032,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1033,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1034,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1035,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1036,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1037,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1038,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1039,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1040,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1041,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1042,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1043,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1044,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1045,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1046,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1047,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1048,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1049,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1051,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1052,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1053,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1054,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1055,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1056,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1058,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1059,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1060,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1061,5,0.0000,0.0000,0.00000,0.00000
1,44,"04/29/02",1062,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1001,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1002,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1003,5,0.0120,0.0000,0.01200,0.00000
1,45,"10/09/02",1004,5,0.0008,0.0000,0.00080,0.00000
1,45,"10/09/02",1005,5,0.0048,0.0000,0.00233,0.00000
1,45,"10/09/02",1006,5,0.0072,0.0000,0.00388,0.00000
1,45,"10/09/02",1008,5,0.0032,0.0000,0.00150,0.00000
1,45,"10/09/02",1009,5,0.0616,0.0000,0.02968,0.00000
1,45,"10/09/02",1010,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1011,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1012,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1013,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1014,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1015,5,0.0016,0.0000,0.00160,0.00000
1,45,"10/09/02",1016,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1017,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1018,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1019,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1020,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1021,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1022,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1023,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1024,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1025,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1026,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1027,5,0.0024,0.0000,0.00240,0.00000
1,45,"10/09/02",1028,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1029,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1030,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1031,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1032,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1033,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1034,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1035,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1036,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1037,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1038,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1039,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1040,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1041,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1042,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1043,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1044,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1045,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1046,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1047,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1048,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1049,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1051,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1052,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1053,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1054,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1055,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1056,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1058,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1059,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1060,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1061,5,0.0000,0.0000,0.00000,0.00000
1,45,"10/09/02",1062,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1001,5,0.0040,0.0000,0.00310,0.00000
1,46,"05/02/03",1002,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1003,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1004,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1005,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1006,5,0.0032,0.0000,0.00196,0.00000
1,46,"05/02/03",1008,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1009,5,0.4504,0.0000,0.17483,0.00000
1,46,"05/02/03",1010,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1011,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1012,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1013,5,0.0024,0.0000,0.00160,0.00000
1,46,"05/02/03",1014,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1015,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1016,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1017,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1018,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1019,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1020,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1021,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1022,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1023,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1024,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1025,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1026,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1027,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1028,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1029,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1030,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1031,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1032,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1033,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1034,5,0.0000,0.0000,0.00000,0.00000
1,46,"05/02/03",1035,5,0.0000,0.0000,0.00000,0.00000
